Index,director name,film name,title code,score,year
4618,nm0001348,Anche i nani hanno cominciato da piccoli,tt0065436,6.9,1970
4619,nm0001348,Nomad: In the Footsteps of Bruce Chatwin,tt1001129,6.9,2019
4620,nm0001348,The Unbelievers,tt2636522,6.9,2013
4621,nm0001348,Der Film verlässt das Kino: Vom Kübelkind-Experiment und anderen Utopien,tt7937594,6.9,2018
4622,nm0001348,Julien Donkey-Boy,tt0192194,6.8,1999
4623,nm0001348,Fata Morgana,tt0067085,6.8,1971
4624,nm0001348,Geschichten vom Kübelkind,tt0065773,6.8,1971
4625,nm0001348,Capturing Reality,tt1543299,6.8,2008
4626,nm0001348,Champions: Mia asteia istoria,tt1862458,6.8,2011
4627,nm0001348,I pinguini di Madagascar,tt1911658,6.7,2014
4628,nm0001348,"Family Romance, LLC",tt1020819,6.7,2019
4629,nm0001348,Il cattivo tenente - Ultima chiamata New Orleans,tt1095217,6.6,2009
4630,nm0001348,The Most Unknown,tt8126390,6.6,2018
4631,nm0001348,Mister Lonely,tt0475984,6.5,2007
4632,nm0001348,Incident at Loch Ness,tt0374639,6.5,2004
4633,nm0001348,È difficile essere un dio,tt0097292,6.5,1989
4634,nm0001348,Gekauftes Glück,tt0095205,6.5,1989
4635,nm0001348,Il gioco delle ombre,tt0176762,6.5,1991
4636,nm0001348,Invincibile,tt0245171,6.4,2001
4637,nm0001348,Dear Werner,tt1297038,6.4,2020
4638,nm0001348,Tattoo Uprising,tt1064259,6.4,2019
4639,nm0001348,"My Son, My Son, What Have Ye Done",tt1233219,6.2,2009
4640,nm0001348,L'ignoto spazio profondo,tt0443693,6.2,2005
4641,nm0001348,A Gray State,tt6794380,6.2,2017
4642,nm0001348,Grido di pietra,tt0102855,6.2,1991
4643,nm0001348,Der letzte Dokumentarfilm,tt0201728,6.2,2000
4644,nm0001348,Was ich bin sind meine Filme - Teil 2... nach 30 Jahren,tt2646218,6.1,2010
4645,nm0001348,The Grand,tt0427998,6,2007
4646,nm0001348,Relaxer,tt7952920,6,2018
4647,nm0001348,Scherzi della natura,tt1817771,5.9,2015
4648,nm0001348,Stardust Stricken - Mohsen Makhmalbaf: A Portrait,tt0117733,5.8,1996
4649,nm0001348,Walking to Werner,tt0798898,5.8,2006
4650,nm0001348,Queen of the Desert,tt1837636,5.7,2015
4651,nm0001348,Ballad of a Righteous Merchant,tt8215254,5.7,2018
4652,nm0001348,A qualsiasi prezzo,tt1937449,5.6,2012
4653,nm0000231,The Weight of Chains 2,tt4733046,9,2014
4654,nm0000231,Scarface,tt0086250,8.3,1983
4655,nm0000231,Vangelis and the Journey to Ithaka,tt4047898,8.2,2013
4656,nm0000231,Platoon,tt0091763,8.1,1986
4657,nm0000231,JFK - Un caso ancora aperto,tt0102138,8,1991
4658,nm0000231,Brothers in Arms,tt6111980,7.8,2018
4659,nm0000231,Actors Anonymous: The Truth Behind the Dream,tt0409667,7.8,2003
4660,nm0000231,Malcolm X,tt0104797,7.7,1992
4661,nm0000231,Val,tt1473125,7.7,2021
4662,nm0000231,Il circolo della fortuna e della felicità,tt0107282,7.7,1993
4663,nm0000231,LT: The Life & Times,tt3276588,7.7,2013
4664,nm0000231,From Hollywood to Hanoi,tt0104306,7.7,1992
4665,nm0000231,Project Censored the Movie,tt2689286,7.7,2013
4666,nm0000231,Once in a Lew Moon,tt4036906,7.7,2015
4667,nm0000231,JFK Revisited: Through the Looking Glass,tt1117354,7.6,2021
4668,nm0000231,Fuga di mezzanotte,tt0077928,7.6,1978
4669,nm0000231,Casting By,tt1293751,7.6,2012
4670,nm0000231,Milius,tt2370224,7.5,2013
4671,nm0000231,Wall Street,tt0094291,7.4,1987
4672,nm0000231,Salvador,tt0091886,7.4,1986
4673,nm0000231,Ennio: The Maestro,tt3031654,7.4,2021
4674,nm0000231,A Good American - Il prezzo della sicurezza,tt4065414,7.4,2015
4675,nm0000231,"Michael Cimino, un mirage américain",tt1459550,7.4,2021
4676,nm0000231,Assassini nati - Natural Born Killers,tt0110632,7.3,1994
4677,nm0000231,Snowden,tt3774114,7.3,2016
4678,nm0000231,Larry Flynt - Oltre lo scandalo,tt0117318,7.3,1996
4679,nm0000231,Talk Radio,tt0096219,7.3,1988
4680,nm0000231,Savior,tt0120070,7.3,1998
4681,nm0000231,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",tt5937962,7.3,2016
4682,nm0000231,Total Excess: How Carolco Changed Hollywood,tt1359309,7.3,2020
4683,nm0000231,The Doors,tt0101761,7.2,1991
4684,nm0000231,Nato il quattro luglio,tt0096969,7.2,1989
4685,nm0000231,Il mistero Von Bulow,tt0100486,7.2,1990
4686,nm0000231,Hollywood Banker,tt1929178,7.2,2014
4687,nm0000231,Man of Cinema: Pierre Rissient,tt1093837,7.2,2007
4688,nm0000231,Gli intrighi del potere - Nixon,tt0113987,7.1,1995
4689,nm0000231,Chavez - L'ultimo comandante,tt1337137,7,2009
4690,nm0000231,Peace Is Every Step: Meditation in Action: The Life and Work of Thich Nhat Hanh,tt0223898,7,1998
4691,nm0000231,Conan il barbaro,tt0082198,6.9,1982
4692,nm0000231,Ogni maledetta domenica,tt0146838,6.9,1999
4693,nm0000231,L'anno del dragone,tt0090350,6.9,1985
4694,nm0000231,Comandante,tt0342213,6.9,2003
4695,nm0000231,Behind the Wheel,tt1387323,6.9,2008
4696,nm0000231,Rock Poet,tt4429084,6.9,2014
4697,nm0000231,Dave - Presidente per un giorno,tt0106673,6.8,1993
4698,nm0000231,Freeway - No Exit,tt0116361,6.8,1996
4699,nm0000231,South Central - Zona a rischio,tt0105450,6.8,1992
4700,nm0000231,Tra cielo e terra,tt0107096,6.8,1993
4701,nm0000231,U Turn - Inversione di marcia,tt0120399,6.7,1997
4702,nm0000231,Revealing Ukraine,tt1049858,6.7,2019
4703,nm0000231,Le belve,tt1615065,6.5,2012
4704,nm0000231,Scene di strada 1970,tt0066416,6.5,1970
4705,nm0000231,The Last Party,tt0107372,6.5,1993
4706,nm0000231,W.,tt1175491,6.3,2008
4707,nm0000231,Evita,tt0116250,6.3,1996
4708,nm0000231,Zebrahead,tt0105885,6.3,1992
4709,nm0000231,Killer - diario di un assassino,tt0113542,6.3,1995
4710,nm0000231,Bienvenue à Cannes,tt0970172,6.3,2007
4711,nm0000231,Wall Street - Il denaro non dorme mai,tt1027718,6.2,2010
4712,nm0000231,Gravesend,tt0119220,6.2,1995
4713,nm0000231,John Ford Goes to War,tt0338163,6.2,2002
4714,nm0000231,The Corruptor - Indagine a Chinatown,tt0142192,6.1,1999
4715,nm0000231,World Trade Center,tt0469641,5.9,2006
4716,nm0000231,American Federale,tt2783934,5.9,2013
4717,nm0000231,Brand: A Second Coming,tt3798628,5.9,2015
4718,nm0000231,Mooch,tt7240568,5.9,2018
4719,nm0000231,8 milioni di modi per morire,tt0090568,5.8,1986
4720,nm0000231,Blue Steel - Bersaglio mortale,tt0099160,5.7,1990
4721,nm0000231,New age - Nuove tendenze,tt0110649,5.7,1994
4722,nm0000231,Alexander,tt0346491,5.6,2004
4723,nm0000231,Torrente 3: El protector,tt0444505,5.6,2005
4724,nm0000231,La mano,tt0082497,5.5,1981
4725,nm0000231,Be Happy: La Mindfulness a Scuola,tt5192640,5.4,2015
4726,nm0000231,Sugar Cookies,tt0070746,5.3,1973
4727,nm0000231,Ukraine on Fire,tt5724358,5.3,2016
4728,nm0000231,Cold Around the Heart,tt0118870,5.1,1997
4729,nm0000231,Our Hollywood Education,tt0105074,5.1,1992
4730,nm0000231,Siamo Nati come Perdenti nati Naturali,tt8002498,5,2013
4731,nm0000231,La regina del male,tt0072136,4.7,1974
4732,nm0000231,Labirinto di ferro,tt0102128,4.6,1991
4733,nm0000231,One Vision,tt0279289,4.5,1998
4734,nm0000231,The Invocation,tt1403184,4.4,2010
4735,nm0000231,Camera,tt0278380,4.2,2000
4736,nm0000231,Castro in Winter,tt2316672,4.1,2012
4737,nm0000231,Mi Amigo Hugo,tt3595024,4,2014
4738,nm0000231,The Battle of Love's Return,tt0066814,4,1971
4739,nm0000231,The Last Days of Kennedy and King,tt0178694,3.5,1998
4740,nm0000231,Greystone Park,tt1588886,3.2,2012
4741,nm0000231,Qazaq History of the Golden Man,tt1531446,0,2021
4742,nm0000231,King Kill 63,tt3913154,0,2015
4743,nm0000231,Ed Asner: On Stage and Off,tt5304624,0,2019
4744,nm0000231,Dancing for Oliver,tt9420466,0,2006
4745,nm0000231,Titles by Dan,tt7919734,0,2020
4746,nm0000231,Oliver Stone on the Hand,tt1440239,0,2021
4747,nm0000231,Rolling with Stone,tt2120179,0,2010
4748,nm0000180,Lawrence d'Arabia,tt0056172,8.3,1962
4749,nm0000180,Il ponte sul fiume Kwai,tt0050212,8.1,1957
4750,nm0000180,Il dottor Zivago,tt0059113,8,1965
4751,nm0000180,Breve incontro,tt0037558,8,1945
4752,nm0000180,Grandi speranze,tt0038574,7.8,1946
4753,nm0000180,Le avventure di Oliver Twist,tt0040662,7.8,1948
4754,nm0000180,Pigmalione,tt0030637,7.8,1938
4755,nm0000180,Hobson il tiranno,tt0047094,7.7,1954
4756,nm0000180,Spy for a Day,tt0031967,7.5,1940
4757,nm0000180,La figlia di Ryan,tt0066319,7.4,1970
4758,nm0000180,Passaggio in India,tt0087892,7.3,1984
4759,nm0000180,Gli invasori,tt0033627,7.3,1941
4760,nm0000180,La famiglia Gibson,tt0037367,7.3,1944
4761,nm0000180,Sogno d'amanti,tt0041735,7.3,1949
4762,nm0000180,Brewster's Millions,tt0023841,7.3,1935
4763,nm0000180,Tempo d'estate,tt0048673,7.2,1955
4764,nm0000180,Eroi del mare,tt0034891,7.2,1942
4765,nm0000180,Spirito allegro,tt0038363,7.1,1945
4766,nm0000180,Volo senza ritorno,tt0035153,7,1942
4767,nm0000180,French Without Tears,tt0031341,7,1940
4768,nm0000180,Java Head,tt0025326,7,1934
4769,nm0000180,Un ballo al Savoia,tt0027329,7,1936
4770,nm0000180,L'amore segreto di Madeleine,tt0042700,6.9,1950
4771,nm0000180,Il maggiore Barbara,tt0033868,6.9,1941
4772,nm0000180,Un quarto a Nord Ovest,tt0029116,6.9,1937
4773,nm0000180,Palais de danse,tt0019245,6.9,1928
4774,nm0000180,Ali del futuro,tt0044446,6.8,1952
4775,nm0000180,Turn of the Tide,tt0027140,6.8,1935
4776,nm0000180,La più grande storia mai raccontata,tt0059245,6.6,1965
4777,nm0000180,The Night Porter,tt0307231,6.6,1930
4778,nm0000180,Money for Speed,tt0024346,6.4,1933
4779,nm0000180,Spie dell'aria,tt0033090,6.3,1939
4780,nm0000180,La moglie del generale Ling,tt0122316,6.3,1937
4781,nm0000180,The Ghost Camera,tt0024054,6.2,1933
4782,nm0000180,High Treason,tt0018996,6.1,1929
4783,nm0000180,Come vi piace,tt0027311,5.9,1936
4784,nm0000180,Tiger Bay,tt0025896,5.8,1934
4785,nm0000180,Balaclava la valle della morte,tt0018671,5.8,1928
4786,nm0000180,Dangerous Ground,tt0025032,5.8,1934
4787,nm0000180,Non mi sfuggirai,tt0026320,5.7,1935
4788,nm0000180,Labbra sognanti,tt0028810,5.7,1937
4789,nm0000180,Aurora tragica,tt0024311,5.6,1933
4790,nm0000180,The Secret of the Loch,tt0025759,5.5,1934
4791,nm0000180,Song of the Plough,tt0126669,5.4,1933
4792,nm0000180,These Charming People,tt0022477,5.4,1931
4793,nm0000180,A Little Bit Zombie,tt1912982,5.3,2012
4794,nm0000180,Crossroad,tt2008486,4.9,2012
4795,nm0000180,The Fortunate Fool,tt0166618,4.8,1934
4796,nm0000180,Insult,tt0023062,0,1932
4797,nm0000180,The Physician,tt0019273,0,1928
4798,nm0000180,Quinneys,tt0232496,0,1927
4799,nm0000180,The Art of Directing: David Lean,tt9843064,0,2019
4800,nm0000180,The Crouching Beast,tt0026248,0,1935
4801,nm0000180,Sailors Don't Care,tt0019346,0,1928
4802,nm0000180,Sam Spiegel in a Discussion with Ludovic Kennedy on the Producer and the Film,tt3181424,0,1961
4803,nm0001661,Will Hunting - Genio ribelle,tt0119217,8.3,1997
4804,nm0001661,The Wolf of Wall Street,tt0993846,8.2,2013
4805,nm0001661,La storia fantastica,tt0093779,8.1,1987
4806,nm0001661,Stand by Me - Ricordo di un'estate,tt0092005,8.1,1986
4807,nm0001661,This Is Spinal Tap,tt0088258,7.9,1984
4808,nm0001661,Misery non deve morire,tt0100157,7.8,1990
4809,nm0001661,Hail Sid Caesar! The Golden Age of Comedy,tt0282541,7.8,2001
4810,nm0001661,Codice d'onore,tt0104257,7.7,1992
4811,nm0001661,Il primo amore non si scorda mai,tt0817177,7.7,2010
4812,nm0001661,"Harry, ti presento Sally...",tt0098635,7.6,1989
4813,nm0001661,It Might Get Loud,tt1229360,7.6,2008
4814,nm0001661,These Amazing Shadows,tt1273222,7.6,2011
4815,nm0001661,Nora Ephron - Tutto è ispirazione,tt2831414,7.5,2015
4816,nm0001661,Let the Good Times Roll,tt0143367,7.5,1973
4817,nm0001661,Non è mai troppo tardi,tt0825232,7.4,2007
4818,nm0001661,Pallottole su Broadway,tt0109348,7.4,1994
4819,nm0001661,The Case Against 8,tt2107850,7.4,2014
4820,nm0001661,Norman Lear: Just Another Version of You,tt5275866,7.3,2016
4821,nm0001661,Lo straccione,tt0079367,7.2,1979
4822,nm0001661,A Mighty Wind,tt0310281,7.2,2003
4823,nm0001661,Time Warp: The Greatest Cult Films of All-Time- Vol. 1 Midnight Madness,tt1208102,7.2,2020
4824,nm0001661,The Great Hack - Privacy violata,tt4736550,7.1,2019
4825,nm0001661,Sacco a pelo a tre piazze,tt0090103,7,1985
4826,nm0001661,The Magic of Belle Isle,tt1839654,7,2012
4827,nm0001661,Edgeplay,tt0216731,7,2004
4828,nm0001661,Tell Them Who You Are,tt0420952,7,2004
4829,nm0001661,The Majestic,tt0268995,6.9,2001
4830,nm0001661,Insonnia d'amore,tt0108160,6.8,1993
4831,nm0001661,Il presidente - Una storia d'amore,tt0112346,6.8,1995
4832,nm0001661,The Last Laugh,tt2102508,6.8,2016
4833,nm0001661,Cartoline dall'inferno,tt0100395,6.7,1990
4834,nm0001661,I colori della vittoria,tt0119942,6.7,1998
4835,nm0001661,L'agguato - Ghosts from the past,tt0116410,6.7,1996
4836,nm0001661,LBJ,tt4778988,6.5,2016
4837,nm0001661,Senza un filo di classe,tt0066563,6.5,1970
4838,nm0001661,Il club delle prime mogli,tt0116313,6.4,1996
4839,nm0001661,...Non dite a mamma che la babysitter è morta!,tt0101757,6.3,1991
4840,nm0001661,Getta la mamma dal treno,tt0094142,6.3,1987
4841,nm0001661,Attacco alla verità - Shock and Awe,tt5540992,6.3,2017
4842,nm0001661,Enter Laughing,tt0061626,6.3,1967
4843,nm0001661,Certifiably Jonathan,tt0976025,6.3,2007
4844,nm0001661,Being Charlie,tt4630444,6.2,2015
4845,nm0001661,Mariti imperfetti,tt0112606,6.2,1995
4846,nm0001661,Edtv,tt0131369,6.1,1999
4847,nm0001661,Storia di noi due,tt0160916,6,1999
4848,nm0001661,Halls of Anger,tt0065810,5.9,1970
4849,nm0001661,I visitatori del sabato sera,tt0100670,5.9,1990
4850,nm0001661,Mai così vicini,tt2465146,5.8,2014
4851,nm0001661,Piccolo grande eroe,tt0430779,5.7,2006
4852,nm0001661,La dea del successo,tt0164108,5.7,1999
4853,nm0001661,Summertree,tt0067804,5.7,1971
4854,nm0001661,Dickie Roberts - Ex Piccola Star,tt0325258,5.6,2003
4855,nm0001661,Alex & Emma,tt0318283,5.6,2003
4856,nm0001661,Il ciarlatano,tt0061401,5.6,1967
4857,nm0001661,Vizi di famiglia,tt0398375,5.5,2005
4858,nm0001661,Agenzia salvagente,tt0110538,5.4,1994
4859,nm0001661,Il tempo dei cani pazzi,tt0116953,5.4,1996
4860,nm0001661,Quella pazza famiglia Fikus,tt0076029,5.4,1977
4861,nm0001661,How Come Nobody's on Our Side?,tt0073127,5.3,1974
4862,nm0001661,Sandy Wexler,tt5893332,5.2,2017
4863,nm0001661,La carta vincente,tt0065208,5,1969
4864,nm0001661,Nel bene e nel male,tt0116332,4.8,1995
4865,nm0001661,Genitori cercasi,tt0110687,4.5,1994
4866,nm0001661,One Vision,tt0279289,4.5,1998
4867,nm0001661,"Scene Smoking: Cigarettes, Cinema & the Myth of Cool",tt0318045,3.9,2001
4868,nm0001661,America Speaks Out,tt0417424,2.6,2004
4869,nm0001661,Nosferatu vs. Father Pipecock & Sister Funk,tt3587202,1.5,2014
4870,nm0000036,Viale del tramonto,tt0043014,8.4,1950
4871,nm0000036,La palla n° 13,tt0015324,8.2,1924
4872,nm0000036,Come vinsi la guerra,tt0017925,8.1,1926
4873,nm0000036,Luci della ribalta,tt0044837,8.1,1952
4874,nm0000036,Il cameraman,tt0018742,8.1,1928
4875,nm0000036,Una notte all'opera,tt0026778,7.9,1935
4876,nm0000036,Io... e il ciclone,tt0019421,7.9,1928
4877,nm0000036,Le sette probabilità,tt0016332,7.9,1925
4878,nm0000036,Accidenti che ospitalità!,tt0014341,7.8,1923
4879,nm0000036,Il navigatore,tt0015163,7.7,1924
4880,nm0000036,"Questo pazzo, pazzo, pazzo, pazzo mondo",tt0057193,7.5,1963
4881,nm0000036,That's Entertainment! III,tt0111408,7.5,1994
4882,nm0000036,Destino su Manhattan,tt0035415,7.3,1942
4883,nm0000036,Meravigliosa illusione,tt0038157,7.3,1945
4884,nm0000036,Buster Keaton corre ancora,tt0059000,7.3,1965
4885,nm0000036,The Dreamers - I sognatori,tt0309987,7.2,2003
4886,nm0000036,I fidanzati sconosciuti,tt0041507,7.2,1949
4887,nm0000036,Io e la vacca,tt0015863,7.2,1925
4888,nm0000036,"Senti, amore mio",tt0014538,7.1,1923
4889,nm0000036,Se perdo la pazienza...,tt0016630,7.1,1926
4890,nm0000036,Tuo per sempre,tt0017765,7,1927
4891,nm0000036,Per sempre e un giorno ancora,tt0035897,7,1943
4892,nm0000036,Io... e l'amore,tt0020442,7,1929
4893,nm0000036,Dolci vizi al foro,tt0060438,6.9,1966
4894,nm0000036,Tre pazzi a zonzo,tt0031060,6.9,1939
4895,nm0000036,I cowboys del deserto,tt0032536,6.9,1940
4896,nm0000036,Addio all'esercito,tt0039226,6.9,1947
4897,nm0000036,Il giro del mondo in 80 giorni,tt0048960,6.8,1956
4898,nm0000036,L'amore trova Andy Hardy,tt0030386,6.8,1938
4899,nm0000036,El Colmillo de Buda,tt0146572,6.8,1949
4900,nm0000036,Facciamo il tifo insieme,tt0041944,6.7,1949
4901,nm0000036,La fortuna è bionda,tt0036365,6.7,1943
4902,nm0000036,L'amico pubblico n. 1,tt0030879,6.7,1938
4903,nm0000036,Luna nuova,tt0032840,6.7,1940
4904,nm0000036,Un sudista del Nord,tt0040825,6.7,1948
4905,nm0000036,Le plombier amoureux,tt0155020,6.7,1932
4906,nm0000036,"San Diego, ti amo",tt0037244,6.6,1944
4907,nm0000036,Estrellados,tt0216742,6.6,1930
4908,nm0000036,Bellezze al bagno,tt0036628,6.5,1944
4909,nm0000036,Hollywood Cavalcade,tt0031433,6.5,1939
4910,nm0000036,Sempre nei guai,tt0037138,6.5,1944
4911,nm0000036,Il re dei Campi Elisi,tt0025730,6.4,1934
4912,nm0000036,Battle of Paris,tt0019679,6.4,1929
4913,nm0000036,La famiglia Jones a Hollywood,tt0031512,6.4,1939
4914,nm0000036,Le avventure di Huck Finn,tt0053571,6.3,1960
4915,nm0000036,Il signore in marsina,tt0036025,6.3,1943
4916,nm0000036,Stanotte t'ho sognato,tt0038156,6.3,1945
4917,nm0000036,L'amabile ingenua,tt0041603,6.3,1949
4918,nm0000036,The Misadventures of Buster Keaton,tt0323263,6.3,1950
4919,nm0000036,Sposarci è facile ma...,tt0038505,6.2,1946
4920,nm0000036,Cinzia,tt0039293,6.2,1947
4921,nm0000036,L'ondata dei forti,tt0020502,6.2,1929
4922,nm0000036,Io... e le donne,tt0022254,6.1,1931
4923,nm0000036,The Saphead,tt0011652,6.1,1920
4924,nm0000036,Largo passo io!,tt0043514,6.1,1951
4925,nm0000036,Sono tua,tt0042060,6,1949
4926,nm0000036,Chi la dura la vince,tt0023322,5.9,1932
4927,nm0000036,La giocatrice,tt0038083,5.9,1945
4928,nm0000036,L'incantevole nemica,tt0045909,5.9,1953
4929,nm0000036,Il professore,tt0023498,5.8,1932
4930,nm0000036,Il guerriero,tt0020838,5.8,1930
4931,nm0000036,Una sirena sulla spiaggia,tt0058953,5.7,1965
4932,nm0000036,Ombre dal passato,tt2503954,5.7,2015
4933,nm0000036,Hollywood che canta,tt0019993,5.7,1929
4934,nm0000036,Viva la birra,tt0024762,5.7,1933
4935,nm0000036,The Round-up,tt0011647,5.7,1920
4936,nm0000036,Chi non cerca... trova,tt0020902,5.6,1930
4937,nm0000036,Il milionario,tt0022382,5.6,1931
4938,nm0000036,Il paese di dio,tt0038567,5.6,1946
4939,nm0000036,Casanova wider Willen,tt0139921,5.6,1931
4940,nm0000036,Buster se marie,tt0154268,5.5,1931
4941,nm0000036,Il cattivo la inseguiva ancora,tt0033224,5.4,1940
4942,nm0000036,La storia di Buster Keaton,tt0050218,5.2,1957
4943,nm0000036,Due marines e un generale,tt0061599,5.2,1965
4944,nm0000036,Pigiama party,tt0058440,5,1964
4945,nm0000036,Il villaggio più pazzo del mondo,tt0032703,5,1940
4946,nm0000036,Quick Millions,tt0031511,5,1939
4947,nm0000036,How to Stuff a Wild Bikini,tt0059287,4.8,1965
4948,nm0000036,Sergeant Dead Head,tt0059704,4.7,1965
4949,nm0000036,Buster Keaton sulla luna,tt0038374,4.7,1946
4950,nm0000036,"De frente, marchen",tt0209991,4.7,1930
4951,nm0000036,L'invasore,tt0026533,4.6,1936
4952,nm0000036,Wir schalten um auf Hollywood,tt0022566,2.7,1931
4953,nm0000036,The Baby Cyclone,tt0018667,0,1928
4954,nm0002031,Casablanca,tt0034583,8.5,1942
4955,nm0002031,Il romanzo di Mildred,tt0037913,8,1945
4956,nm0002031,La leggenda di Robin Hood,tt0029843,7.9,1938
4957,nm0002031,Gli angeli con la faccia sporca,tt0029870,7.9,1938
4958,nm0002031,Capitan Blood,tt0026174,7.7,1935
4959,nm0002031,Ribalta di gloria,tt0035575,7.7,1942
4960,nm0002031,Lo sparviero del mare,tt0033028,7.7,1940
4961,nm0002031,Bianco Natale,tt0047673,7.6,1954
4962,nm0002031,Non siamo angeli,tt0048801,7.5,1955
4963,nm0002031,Golfo del Messico,tt0042281,7.5,1950
4964,nm0002031,Il lupo dei mari,tt0034162,7.5,1941
4965,nm0002031,L'uomo di bronzo,tt0029080,7.3,1937
4966,nm0002031,Vita col padre,tt0039566,7.2,1947
4967,nm0002031,Chimere,tt0043153,7.2,1950
4968,nm0002031,Le cinque schiave,tt0029217,7.2,1937
4969,nm0002031,L'alibi di Satana,tt0039941,7.2,1947
4970,nm0002031,Gli avventurieri,tt0031235,7.1,1939
4971,nm0002031,La carica dei seicento,tt0027438,7.1,1936
4972,nm0002031,Il conte di Essex,tt0031826,7.1,1939
4973,nm0002031,Viale Flamingo,tt0041373,7,1949
4974,nm0002031,La via del male,tt0051818,7,1958
4975,nm0002031,Amore sotto coperta,tt0040745,7,1948
4976,nm0002031,Legione nera,tt0027367,7,1937
4977,nm0002031,20.000 anni a Sing Sing,tt0023731,7,1932
4978,nm0002031,The Mayor of Hell,tt0024314,7,1933
4979,nm0002031,I Comanceros,tt0054757,6.9,1961
4980,nm0002031,Il pugnale cinese,tt0024210,6.9,1933
4981,nm0002031,Pelle di rame,tt0043687,6.9,1951
4982,nm0002031,Quattro figlie,tt0030149,6.9,1938
4983,nm0002031,L'ora scarlatta,tt0049718,6.9,1956
4984,nm0002031,Tentazioni,tt0022735,6.9,1932
4985,nm0002031,Drakula halála,tt0240464,6.9,1921
4986,nm0002031,Roughly Speaking,tt0038038,6.9,1945
4987,nm0002031,Jimmy il gentiluomo,tt0025330,6.9,1934
4988,nm0002031,Il giuramento dei forzati,tt0037166,6.8,1944
4989,nm0002031,La maschera di cera,tt0024368,6.8,1933
4990,nm0002031,L'orgoglio ribelle,tt0052097,6.8,1958
4991,nm0002031,L'irresistibile Mr. John,tt0046463,6.8,1953
4992,nm0002031,Carovana d'eroi,tt0033226,6.8,1940
4993,nm0002031,I'll See You in My Dreams,tt0043669,6.8,1951
4994,nm0002031,Miss prima pagina,tt0026388,6.8,1935
4995,nm0002031,Az ezredes,tt0007910,6.8,1918
4996,nm0002031,L'ombra che cammina,tt0028478,6.7,1936
4997,nm0002031,Female,tt0024008,6.7,1933
4998,nm0002031,Il boia,tt0052877,6.6,1959
4999,nm0002031,Musica per i tuoi sogni,tt0041671,6.6,1949
5000,nm0002031,L'arca di Noè,tt0020223,6.6,1928
5001,nm0002031,Tanya,tt0025461,6.6,1934
5002,nm0002031,The Case of the Curious Bride,tt0026184,6.6,1935
5003,nm0002031,Le foglie d'oro,tt0042285,6.6,1950
5004,nm0002031,Private Detective 62,tt0024471,6.6,1933
5005,nm0002031,The Story of Will Rogers,tt0045198,6.6,1952
5006,nm0002031,Atlantis,tt0002646,6.6,1913
5007,nm0002031,Sinuhe l'egiziano,tt0046949,6.5,1954
5008,nm0002031,Bombardieri in picchiata,tt0033537,6.5,1941
5009,nm0002031,Four Wives,tt0031336,6.5,1939
5010,nm0002031,Stringimi forte tra le tue braccia,tt0043553,6.5,1951
5011,nm0002031,Black Fury,tt0026121,6.5,1935
5012,nm0002031,Profughi dell'amore,tt0031212,6.5,1939
5013,nm0002031,Il dottor X,tt0022827,6.4,1932
5014,nm0002031,Avorio nero,tt0027300,6.4,1936
5015,nm0002031,La quadriglia dell'illusione,tt0030151,6.4,1938
5016,nm0002031,Captains of the Clouds,tt0034578,6.4,1942
5017,nm0002031,Milionario su misura,tt0029391,6.4,1937
5018,nm0002031,Signore sole,tt0024211,6.4,1933
5019,nm0002031,I pascoli dell'odio,tt0033021,6.3,1940
5020,nm0002031,Le avventure di Huck Finn,tt0053571,6.3,1960
5021,nm0002031,L'amore non può attendere,tt0041515,6.3,1949
5022,nm0002031,Francesco d'Assisi,tt0054892,6.3,1961
5023,nm0002031,Quando l'amore è romanzo,tt0050494,6.3,1957
5024,nm0002031,The Mad Genius,tt0022103,6.3,1931
5025,nm0002031,Goodbye Again,tt0024075,6.3,1933
5026,nm0002031,The Strange Love of Molly Louvain,tt0023525,6.3,1932
5027,nm0002031,Il re della risata,tt0026139,6.3,1935
5028,nm0002031,Canzoni appassionate,tt0026418,6.2,1935
5029,nm0002031,Stolen Holiday,tt0028310,6.2,1937
5030,nm0002031,La dattilografa,tt0021197,6.2,1930
5031,nm0002031,Mountain Justice,tt0029263,6.2,1937
5032,nm0002031,A tolonc,tt0004712,6.2,1915
5033,nm0002031,Notte e dì,tt0038776,6.1,1946
5034,nm0002031,Imputazione omicidio,tt0053045,6.1,1959
5035,nm0002031,Il collegio si diverte,tt0045144,6.1,1952
5036,nm0002031,British Agent,tt0024915,6.1,1934
5037,nm0002031,Occidente in fiamme,tt0030192,6.1,1938
5038,nm0002031,Little Big Shot,tt0026632,6.1,1935
5039,nm0002031,Janie,tt0036970,6,1944
5040,nm0002031,Sodom und Gomorrha,tt0013619,6,1922
5041,nm0002031,Blackwell's Island,tt0031103,6,1939
5042,nm0002031,Il segreto del dottore,tt0022619,6,1932
5043,nm0002031,Farkas,tt0006666,6,1917
5044,nm0002031,Lo sceriffo senza pistola,tt0046804,5.9,1954
5045,nm0002031,The Lady Takes a Sailor,tt0041573,5.9,1949
5046,nm0002031,Nomadi del canto,tt0021110,5.9,1930
5047,nm0002031,The Key,tt0025346,5.9,1934
5048,nm0002031,Liliom,tt0010358,5.9,1919
5049,nm0002031,This Is the Army,tt0036430,5.8,1943
5050,nm0002031,La felicità non si compra,tt0049002,5.8,1956
